"McLaughlin, Jordan",320,-0.64,"McLaughlin, Jordan",MIN,26,44,15.7,3.7,0.55,.296,1.4,3.4,0.75,0.09,.407,3.4,.833,0.4,0.8,0.7,-2.02,-1.00,-1.83,-0.26,-0.57,-1.08,-0.42,0.03,1.36
"Landale, Jock",321,-0.65,"Landale, Jock",PHO,26,69,14.2,6.6,0.30,.250,4.1,1.0,0.23,0.45,.528,4.9,.752,1.5,0.9,1.8,-1.57,-1.22,-0.74,-1.31,-1.89,-0.38,0.22,-0.21,1.29
"Koloko, Christian",322,-0.65,"Koloko, Christian",TOR,22,58,13.8,3.1,0.02,.083,2.9,0.5,0.36,0.98,.480,2.6,.627,1.0,0.3,2.2,-2.10,-1.49,-1.20,-1.51,-1.56,0.66,-0.06,-0.49,1.91
"Hill, George",323,-0.65,"Hill, George",IND,36,46,18.1,5.0,0.74,.358,1.8,2.4,0.57,0.13,.470,3.6,.764,1.2,0.7,1.2,-1.81,-0.82,-1.65,-0.69,-1.04,-1.01,-0.13,-0.13,1.43
"Butler, Jared",324,-0.65,"Butler, Jared",OKC,22,6,12.8,6.2,1.17,.500,0.7,1.3,0.83,0.00,.469,5.3,.000,0.0,0.8,0.8,-1.64,-0.43,-2.14,-1.16,-0.36,-1.26,-0.20,-0.01,1.32
"Minaya, Justin",325,-0.65,"Minaya, Justin",POR,23,4,22.2,4.3,0.75,.250,3.8,1.0,0.50,1.25,.304,5.8,.000,0.3,1.0,2.3,-1.93,-0.81,-0.87,-1.30,-1.21,1.18,-1.52,-0.55,1.12
"McGruder, Rodney",326,-0.66,"McGruder, Rodney",DET,31,32,16.4,5.7,1.28,.423,2.3,0.9,0.50,0.03,.408,4.8,.818,0.7,0.3,1.2,-1.71,-0.32,-1.46,-1.36,-1.21,-1.20,-0.58,0.03,1.91
"Alexander-Walker, Nickeil",327,-0.66,"Alexander-Walker, Nickeil",MIN,24,60,15.1,6.2,1.03,.388,1.8,1.8,0.55,0.35,.450,5.0,.677,1.0,0.9,1.5,-1.63,-0.55,-1.69,-0.94,-1.08,-0.58,-0.32,-0.35,1.22
"Smith, Dru",328,-0.66,"Smith, Dru",BKN,25,15,10.6,2.9,0.33,.263,1.6,1.5,0.67,0.27,.400,3.0,1.000,0.2,0.2,1.5,-2.13,-1.20,-1.75,-1.10,-0.78,-0.74,-0.40,0.10,2.08
"Little, Nassir",329,-0.66,"Little, Nassir",POR,22,54,18.1,6.6,1.07,.365,2.6,0.9,0.37,0.37,.441,5.6,.717,0.9,0.7,1.2,-1.56,-0.51,-1.34,-1.34,-1.53,-0.54,-0.43,-0.20,1.52
"Jordan, DeAndre",330,-0.66,"Jordan, DeAndre",DEN,34,39,15.0,5.1,0.03,1.000,5.2,0.9,0.31,0.59,.765,2.9,.458,1.2,1.2,1.8,-1.80,-1.48,-0.28,-1.36,-1.69,-0.11,1.10,-1.15,0.84
"Wall, John",331,-0.66,"Wall, John",LAC,32,34,22.2,11.4,0.97,.303,2.7,5.2,0.79,0.38,.408,9.9,.681,3.3,2.4,1.7,-0.85,-0.61,-1.30,0.57,-0.46,-0.51,-1.19,-1.08,-0.51
"Brantley, Jarrell",332,-0.66,"Brantley, Jarrell",UTA,26,4,9.7,5.5,1.00,.444,1.5,0.8,0.00,0.50,.571,3.5,1.000,0.5,0.5,0.8,-1.74,-0.58,-1.80,-1.42,-2.47,-0.28,0.37,0.26,1.72
"Daniels, Dyson",333,-0.66,"Daniels, Dyson",NOR,19,59,17.7,3.8,0.46,.314,3.2,2.3,0.73,0.19,.416,3.5,.650,0.7,1.0,1.7,-1.99,-1.08,-1.10,-0.74,-0.63,-0.90,-0.39,-0.29,1.16
"Sharpe, Day'Ron",334,-0.66,"Sharpe, Day'Ron",BKN,21,48,11.5,4.7,0.13,.545,4.2,0.8,0.31,0.69,.544,3.6,.636,1.1,0.9,1.9,-1.86,-1.39,-0.70,-1.41,-1.68,0.08,0.24,-0.52,1.27
"Mitchell, Davion",335,-0.66,"Mitchell, Davion",SAC,24,80,18.1,5.6,0.79,.320,1.3,2.3,0.55,0.19,.454,5.0,.806,0.4,0.8,1.4,-1.72,-0.78,-1.87,-0.72,-1.08,-0.89,-0.29,0.00,1.39
"Griffin, Blake",336,-0.67,"Griffin, Blake",BOS,33,41,13.9,4.1,0.56,.348,3.8,1.5,0.34,0.22,.485,3.2,.656,0.8,0.5,1.8,-1.95,-0.99,-0.86,-1.09,-1.61,-0.83,-0.05,-0.31,1.68
"Cancar, Vlatko",337,-0.67,"Cancar, Vlatko",DEN,25,60,14.8,5.0,0.72,.374,2.1,1.3,0.37,0.23,.476,3.8,.907,0.7,0.6,1.4,-1.82,-0.84,-1.53,-1.16,-1.54,-0.80,-0.11,0.20,1.58
"Mann, Tre",338,-0.67,"Mann, Tre",OKC,21,67,17.7,7.7,1.21,.315,2.3,1.8,0.60,0.16,.393,7.5,.764,0.8,0.9,1.5,-1.40,-0.39,-1.46,-0.95,-0.96,-0.94,-1.06,-0.09,1.21
"Bazley, Darius",339,-0.67,"Bazley, Darius",PHO,22,43,14.3,5.2,0.47,.377,3.2,0.9,0.51,0.79,.454,4.3,.543,1.6,0.7,1.0,-1.78,-1.08,-1.08,-1.36,-1.18,0.29,-0.25,-1.15,1.54
"Robinson, Orlando",340,-0.67,"Robinson, Orlando",MIA,22,31,13.7,3.7,0.00,.000,4.1,0.8,0.39,0.39,.528,2.9,.710,1.0,0.5,1.7,-2.01,-1.51,-0.74,-1.39,-1.49,-0.50,0.13,-0.25,1.70
"Agbaji, Ochai",341,-0.67,"Agbaji, Ochai",UTA,22,59,20.5,7.9,1.37,.355,2.1,1.1,0.27,0.25,.427,6.5,.812,1.2,0.7,1.7,-1.37,-0.24,-1.57,-1.24,-1.79,-0.76,-0.61,0.03,1.49
"Saric, Dario",342,-0.68,"Saric, Dario",OKC,28,58,14.1,6.3,0.78,.388,3.6,1.3,0.34,0.14,.461,4.8,.829,1.3,1.0,1.7,-1.62,-0.79,-0.92,-1.18,-1.60,-0.99,-0.23,0.09,1.16
"Barton, Will",343,-0.68,"Barton, Will",TOR,31,57,17.5,6.7,1.18,.370,2.4,2.0,0.49,0.23,.381,6.4,.787,0.8,0.8,1.0,-1.56,-0.42,-1.44,-0.88,-1.23,-0.81,-1.02,-0.04,1.31
"Duarte, Chris",344,-0.68,"Duarte, Chris",IND,25,46,19.5,7.9,1.20,.318,2.5,1.4,0.54,0.20,.369,7.2,.847,1.6,0.9,1.4,-1.38,-0.40,-1.38,-1.13,-1.10,-0.88,-1.26,0.19,1.25
"Waters, Lindy",345,-0.68,"Waters, Lindy",OKC,25,42,12.7,5.1,1.38,.358,1.8,0.7,0.33,0.26,.393,4.2,.800,0.5,0.2,1.0,-1.80,-0.23,-1.67,-1.45,-1.63,-0.75,-0.60,-0.01,2.03
"Langford, Romeo",346,-0.68,"Langford, Romeo",SAS,23,43,19.6,6.9,0.37,.262,2.6,1.2,0.56,0.30,.467,6.0,.696,1.3,0.7,1.6,-1.52,-1.16,-1.33,-1.23,-1.06,-0.67,-0.23,-0.38,1.48
"Noel, Nerlens",347,-0.68,"Noel, Nerlens",BKN,28,17,11.5,2.1,0.06,.500,2.7,0.6,0.88,0.59,.361,2.1,.667,0.7,0.8,1.9,-2.26,-1.45,-1.30,-1.49,-0.24,-0.11,-0.40,-0.26,1.40
"Highsmith, Haywood",348,-0.68,"Highsmith, Haywood",MIA,26,54,18.0,4.4,0.69,.339,3.5,0.8,0.67,0.31,.431,4.0,.464,0.5,0.8,1.5,-1.91,-0.87,-0.99,-1.39,-0.78,-0.64,-0.36,-0.48,1.32
"Green, Danny",349,-0.68,"Green, Danny",CLE,35,11,12.6,5.5,1.45,.432,1.3,0.5,0.55,0.27,.449,4.5,1.000,0.1,0.9,1.5,-1.73,-0.16,-1.89,-1.51,-1.09,-0.73,-0.29,0.04,1.23
"Thomas, Cam",350,-0.68,"Thomas, Cam",BKN,21,57,16.6,10.6,0.89,.383,1.7,1.4,0.35,0.12,.441,8.0,.868,3.1,1.1,1.0,-0.96,-0.68,-1.72,-1.14,-1.58,-1.02,-0.60,0.55,0.99
"Metu, Chimezie",351,-0.68,"Metu, Chimezie",SAC,25,66,10.4,4.9,0.14,.237,3.0,0.6,0.33,0.32,.589,3.3,.740,1.1,0.5,1.2,-1.84,-1.38,-1.18,-1.48,-1.63,-0.64,0.43,-0.19,1.74
"Fernando, Bruno",352,-0.69,"Fernando, Bruno",ATL,24,39,10.4,3.9,0.00,.000,3.5,0.8,0.15,0.87,.527,2.9,.700,1.3,0.6,1.9,-1.98,-1.51,-0.97,-1.40,-2.08,0.44,0.12,-0.36,1.55
"Walker, Kemba",353,-0.69,"Walker, Kemba",DAL,32,9,16.0,8.0,0.78,.250,1.8,2.1,0.22,0.22,.421,6.3,.810,2.3,0.4,1.2,-1.36,-0.79,-1.68,-0.81,-1.91,-0.83,-0.65,0.05,1.79
"Hardy, Jaden",354,-0.69,"Hardy, Jaden",DAL,20,48,14.8,8.8,1.31,.404,1.9,1.4,0.35,0.15,.438,6.9,.823,1.6,1.0,1.3,-1.24,-0.29,-1.65,-1.15,-1.58,-0.98,-0.54,0.09,1.14
"Stevens, Lamar",355,-0.69,"Stevens, Lamar",CLE,25,62,18.1,5.3,0.48,.316,3.4,0.5,0.42,0.31,.448,4.6,.702,0.9,0.4,1.3,-1.77,-1.06,-1.03,-1.51,-1.41,-0.66,-0.31,-0.25,1.80
"Mamukelashvili, Sandro",356,-0.69,"Mamukelashvili, Sandro",SAS,23,43,15.4,6.1,0.70,.303,4.3,1.4,0.33,0.28,.422,5.3,.684,1.3,0.8,1.2,-1.65,-0.86,-0.64,-1.11,-1.65,-0.71,-0.55,-0.43,1.34
"Mykhailiuk, Sviatoslav",357,-0.70,"Mykhailiuk, Sviatoslav",CHA,25,32,14.6,6.9,1.31,.424,1.7,1.7,0.47,0.13,.445,5.4,.667,1.2,0.8,0.7,-1.52,-0.29,-1.73,-1.01,-1.28,-1.02,-0.38,-0.45,1.42
"Rivers, Austin",358,-0.70,"Rivers, Austin",MIN,30,52,19.5,4.9,0.83,.350,1.6,1.4,0.54,0.08,.435,4.0,.769,0.8,0.4,1.5,-1.83,-0.74,-1.76,-1.11,-1.11,-1.11,-0.34,-0.07,1.79
"Knox, Kevin",359,-0.70,"Knox, Kevin",POR,23,63,15.1,6.6,1.03,.349,2.8,0.5,0.38,0.19,.458,5.3,.767,1.0,0.8,1.5,-1.57,-0.55,-1.25,-1.52,-1.51,-0.89,-0.27,-0.10,1.37
"Jones, Kai",360,-0.70,"Jones, Kai",CHA,21,46,11.9,3.4,0.09,.211,2.7,0.3,0.37,0.65,.558,2.6,.731,0.6,0.7,1.4,-2.06,-1.43,-1.31,-1.60,-1.54,0.01,0.22,-0.12,1.51
"Green, Jeff",361,-0.70,"Green, Jeff",DEN,36,56,19.5,7.8,0.54,.288,2.6,1.2,0.32,0.30,.488,5.9,.744,2.1,0.8,1.8,-1.39,-1.01,-1.35,-1.20,-1.66,-0.67,-0.06,-0.33,1.33
"Braun, Christian",362,-0.71,"Braun, Christian",DEN,21,76,15.5,4.7,0.45,.354,2.4,0.8,0.54,0.22,.495,3.8,.625,0.8,0.5,1.3,-1.86,-1.09,-1.43,-1.40,-1.11,-0.82,-0.01,-0.41,1.77
"Jones, Damian",363,-0.71,"Jones, Damian",UTA,27,41,11.6,3.5,0.24,.588,3.0,0.4,0.20,0.51,.640,2.1,.759,0.7,0.6,1.3,-2.05,-1.28,-1.19,-1.59,-1.98,-0.26,0.41,-0.09,1.65
"Martin, Cody",364,-0.71,"Martin, Cody",CHA,27,7,19.1,5.0,0.43,.214,3.4,1.6,0.57,0.14,.389,5.1,.571,1.0,0.3,1.9,-1.82,-1.11,-1.00,-1.05,-1.02,-0.98,-0.76,-0.63,1.98
"Dedmon, Dewayne",365,-0.71,"Dedmon, Dewayne",PHI,33,38,11.2,5.2,0.32,.308,3.5,0.7,0.24,0.50,.510,4.0,.673,1.3,0.7,2.0,-1.78,-1.21,-0.96,-1.44,-1.87,-0.28,0.08,-0.45,1.53
"Hampton, R.J.",366,-0.71,"Hampton, R.J.",DET,21,46,16.2,6.5,0.89,.353,1.9,1.2,0.59,0.20,.432,5.1,.757,1.6,0.9,1.1,-1.58,-0.68,-1.63,-1.23,-0.98,-0.88,-0.45,-0.20,1.22
"Hayes, Jaxson",367,-0.72,"Hayes, Jaxson",NOR,22,48,13.1,5.0,0.06,.103,2.9,0.8,0.42,0.40,.557,3.3,.706,1.8,0.7,1.5,-1.82,-1.45,-1.20,-1.42,-1.42,-0.49,0.28,-0.46,1.52
"Nnaji, Zeke",368,-0.72,"Nnaji, Zeke",DEN,21,52,14.0,5.3,0.33,.262,2.7,0.3,0.33,0.44,.561,3.8,.645,1.2,0.6,2.0,-1.77,-1.20,-1.32,-1.59,-1.64,-0.40,0.34,-0.51,1.60
"Harrell, Montrezl",369,-0.72,"Harrell, Montrezl",PHI,28,57,11.9,5.6,0.00,.000,2.8,0.6,0.30,0.44,.603,3.7,.693,1.8,0.6,1.3,-1.72,-1.51,-1.26,-1.49,-1.72,-0.40,0.55,-0.52,1.58
"Theis, Daniel",370,-0.73,"Theis, Daniel",IND,30,7,15.5,7.0,0.29,.182,3.1,1.3,0.29,0.86,.477,6.3,.417,1.7,0.4,1.0,-1.51,-1.24,-1.12,-1.18,-1.75,0.42,-0.16,-1.79,1.81
"Brissett, OShae",371,-0.73,"Brissett, OShae",IND,24,65,16.7,6.1,0.74,.310,3.4,0.7,0.51,0.20,.386,4.9,.717,2.2,0.5,1.2,-1.64,-0.82,-1.03,-1.45,-1.19,-0.87,-0.75,-0.51,1.69
"Cooks, Xavier",372,-0.73,"Cooks, Xavier",WAS,27,10,12.6,3.8,0.00,.000,3.8,0.6,0.60,0.40,.607,2.8,.400,1.0,0.8,1.3,-2.00,-1.51,-0.85,-1.48,-0.95,-0.48,0.43,-1.10,1.36
"Holiday, Aaron",373,-0.73,"Holiday, Aaron",ATL,26,63,13.4,3.9,0.57,.409,1.2,1.4,0.59,0.19,.418,3.5,.844,0.5,0.6,1.3,-1.98,-0.98,-1.93,-1.12,-0.98,-0.89,-0.38,0.05,1.63
"Lee, Saben",374,-0.73,"Lee, Saben",PHO,23,25,14.9,6.0,0.44,.367,1.8,2.6,0.76,0.04,.405,4.8,.737,2.3,1.0,1.3,-1.66,-1.10,-1.67,-0.58,-0.55,-1.18,-0.61,-0.40,1.17
"Yurtseven, Omer",375,-0.73,"Yurtseven, Omer",MIA,24,9,9.2,4.4,0.33,.429,2.6,0.2,0.22,0.22,.593,3.0,.833,0.7,0.4,1.8,-1.90,-1.20,-1.36,-1.65,-1.91,-0.83,0.40,0.05,1.79
"Mathews, Garrison",376,-0.73,"Mathews, Garrison",ATL,26,54,12.7,4.8,1.17,.350,1.4,0.5,0.44,0.09,.363,3.7,.906,1.0,0.4,1.1,-1.85,-0.43,-1.86,-1.53,-1.35,-1.08,-0.69,0.27,1.90
"Jovic, Nikola",377,-0.74,"Jovic, Nikola",MIA,19,15,13.6,5.5,0.53,.229,2.1,0.7,0.47,0.13,.406,4.6,.947,1.3,0.7,1.3,-1.74,-1.01,-1.56,-1.45,-1.29,-1.00,-0.57,0.50,1.52
"Roddy, David",378,-0.74,"Roddy, David",MEM,21,70,18.0,6.7,0.93,.307,2.8,0.8,0.43,0.27,.429,6.0,.631,0.9,0.8,1.5,-1.56,-0.65,-1.28,-1.37,-1.39,-0.73,-0.55,-0.44,1.34
"Gay, Rudy",379,-0.74,"Gay, Rudy",UTA,36,56,14.6,5.2,0.59,.254,2.9,1.0,0.34,0.32,.380,5.1,.857,0.9,0.7,1.2,-1.78,-0.96,-1.21,-1.30,-1.61,-0.63,-0.82,0.13,1.53
"Sarr, Olivier",380,-0.74,"Sarr, Olivier",OKC,23,9,12.6,4.0,0.11,.125,3.4,0.4,0.11,0.56,.500,3.3,.714,0.8,0.4,1.9,-1.97,-1.40,-0.99,-1.55,-2.19,-0.17,0.02,-0.19,1.79
"Leonard, Meyers",381,-0.74,"Leonard, Meyers",MIL,30,9,12.6,4.8,0.78,.389,3.8,0.1,0.22,0.00,.483,3.2,.889,1.0,0.7,1.8,-1.85,-0.79,-0.86,-1.70,-1.91,-1.26,-0.06,0.23,1.52
"Fournier, Evan",382,-0.74,"Fournier, Evan",NYK,30,27,17.0,6.1,1.30,.307,1.8,1.3,0.59,0.11,.337,6.1,.857,0.8,0.8,1.7,-1.65,-0.31,-1.67,-1.16,-0.97,-1.04,-1.35,0.11,1.34
"Matthews, Wesley",383,-0.74,"Matthews, Wesley",MIL,36,52,15.8,3.4,0.75,.315,2.2,0.7,0.38,0.25,.363,3.1,.857,0.5,0.3,1.4,-2.05,-0.81,-1.51,-1.46,-1.50,-0.77,-0.57,0.07,1.90
"Omoruyi, Eugene",384,-0.74,"Omoruyi, Eugene",DET,25,40,16.1,7.0,0.63,.281,2.8,0.7,0.70,0.08,.443,5.7,.680,1.9,0.9,2.3,-1.52,-0.93,-1.27,-1.44,-0.70,-1.11,-0.41,-0.62,1.30
"Bertans, Davis",385,-0.74,"Bertans, Davis",DAL,30,45,10.9,4.6,1.22,.390,1.2,0.5,0.24,0.18,.431,3.6,.867,0.3,0.2,1.2,-1.88,-0.37,-1.93,-1.54,-1.85,-0.91,-0.32,0.05,2.05
"Minott, Josh",386,-0.75,"Minott, Josh",MIN,20,15,6.4,3.1,0.13,.333,1.7,0.3,0.27,0.40,.500,2.4,1.000,0.5,0.2,0.7,-2.11,-1.38,-1.73,-1.60,-1.80,-0.48,0.01,0.28,2.08
"Bouyea, Jamaree",387,-0.75,"Bouyea, Jamaree",WAS,23,5,14.1,3.0,0.40,.333,1.2,0.8,0.80,0.40,.429,2.8,.500,0.4,0.8,1.2,-2.12,-1.14,-1.92,-1.39,-0.44,-0.48,-0.26,-0.33,1.36
"Azubuike, Udoka",388,-0.75,"Azubuike, Udoka",UTA,23,36,10.0,3.5,0.00,.000,3.3,0.3,0.17,0.44,.819,2.0,.350,0.6,0.5,0.9,-2.05,-1.51,-1.05,-1.61,-2.05,-0.39,0.89,-0.69,1.72
"Holiday, Justin",389,-0.75,"Holiday, Justin",DAL,33,46,15.3,4.5,1.00,.322,1.2,0.9,0.41,0.39,.377,4.4,.625,0.2,0.5,1.5,-1.90,-0.58,-1.92,-1.35,-1.43,-0.50,-0.73,-0.09,1.75
"Nunn, Kendrick",390,-0.75,"Nunn, Kendrick",WAS,27,70,13.7,7.1,1.13,.354,1.6,1.3,0.40,0.10,.424,6.4,.854,0.6,0.9,0.9,-1.50,-0.46,-1.77,-1.18,-1.46,-1.06,-0.63,0.08,1.20
"Banton, Dalano",391,-0.76,"Banton, Dalano",TOR,23,31,9.0,4.6,0.48,.294,1.5,1.2,0.42,0.42,.420,4.2,.708,0.8,0.6,1.1,-1.88,-1.06,-1.82,-1.23,-1.41,-0.44,-0.44,-0.20,1.62
"Robinson, Duncan",392,-0.76,"Robinson, Duncan",MIA,28,42,16.5,6.4,1.50,.328,1.6,1.1,0.33,0.00,.371,5.6,.906,0.8,0.7,1.8,-1.61,-0.12,-1.75,-1.26,-1.63,-1.26,-0.97,0.21,1.52
"Mills, Patrick",393,-0.76,"Mills, Patrick",BKN,34,40,14.2,6.2,1.23,.366,1.1,1.4,0.38,0.08,.411,5.2,.833,0.8,0.8,0.8,-1.64,-0.37,-1.96,-1.13,-1.52,-1.11,-0.61,0.06,1.42
"Iguodala, Andre",394,-0.76,"Iguodala, Andre",GSW,38,8,14.1,2.1,0.13,.111,2.1,2.4,0.50,0.38,.467,1.9,.667,0.4,1.1,1.4,-2.25,-1.39,-1.54,-0.70,-1.21,-0.53,-0.08,-0.14,0.97
"Zeller, Cody",395,-0.77,"Zeller, Cody",MIA,30,16,13.8,6.3,0.00,.000,4.2,0.6,0.19,0.25,.603,3.9,.686,2.2,0.9,2.1,-1.62,-1.51,-0.69,-1.47,-2.00,-0.77,0.59,-0.69,1.27
"Potter, Micah",396,-0.77,"Potter, Micah",UTA,24,7,7.5,3.4,0.57,.571,2.3,0.6,0.14,0.00,.667,2.1,.000,0.0,0.3,0.7,-2.06,-0.98,-1.47,-1.49,-2.11,-1.26,0.50,-0.01,1.98
"Dieng, Gorgui",397,-0.77,"Dieng, Gorgui",SAS,32,31,11.6,3.9,0.68,.280,3.5,1.7,0.13,0.45,.385,3.8,.769,0.4,1.0,1.8,-1.98,-0.88,-0.99,-0.99,-2.15,-0.38,-0.58,-0.04,1.08
"Dieng, Ousmane",398,-0.77,"Dieng, Ousmane",OKC,19,39,14.6,4.9,0.67,.265,2.7,1.2,0.36,0.18,.420,4.6,.652,0.6,0.7,1.1,-1.82,-0.89,-1.30,-1.22,-1.56,-0.91,-0.49,-0.25,1.52
"Lewis, Kira",399,-0.77,"Lewis, Kira",NOR,21,26,9.2,4.4,0.58,.429,1.3,0.9,0.38,0.08,.444,3.5,.864,0.8,0.4,0.9,-1.91,-0.97,-1.87,-1.36,-1.50,-1.11,-0.25,0.14,1.86
"Culver, Jarrett",400,-0.78,"Culver, Jarrett",ATL,23,10,13.7,4.4,0.10,.083,3.8,0.6,0.60,0.20,.395,4.3,.692,1.3,0.7,1.4,-1.91,-1.41,-0.85,-1.48,-0.95,-0.87,-0.60,-0.39,1.48
"Garza, Luka",401,-0.78,"Garza, Luka",MIN,24,28,8.7,6.5,0.50,.359,2.3,0.6,0.11,0.07,.543,4.1,.788,1.9,0.5,1.5,-1.59,-1.04,-1.49,-1.46,-2.20,-1.12,0.27,-0.07,1.72
"Mobley, Isaiah",402,-0.78,"Mobley, Isaiah",CLE,22,12,7.0,2.6,0.25,.375,1.7,0.3,0.33,0.25,.429,2.3,1.000,0.3,0.1,0.7,-2.18,-1.27,-1.73,-1.64,-1.63,-0.77,-0.22,0.17,2.22
"Morris, Markieff",403,-0.78,"Morris, Markieff",DAL,33,35,10.1,3.8,0.80,.394,2.0,0.9,0.26,0.14,.409,3.3,1.000,0.3,0.5,1.4,-2.00,-0.77,-1.58,-1.35,-1.82,-0.98,-0.40,0.15,1.70
"Neto, Raul",404,-0.79,"Neto, Raul",CLE,30,48,10.5,3.3,0.25,.286,1.0,1.6,0.35,0.08,.518,2.3,.912,0.7,0.5,1.0,-2.08,-1.27,-2.02,-1.02,-1.58,-1.10,0.07,0.21,1.72
"Schofield, Admiral",405,-0.79,"Schofield, Admiral",ORL,25,37,12.2,4.2,0.65,.324,1.7,0.8,0.22,0.14,.451,3.3,.913,0.6,0.4,1.6,-1.94,-0.91,-1.72,-1.38,-1.93,-1.00,-0.21,0.18,1.80
"Hernangomez, Juan",406,-0.79,"Hernangomez, Juan",TOR,27,42,14.6,2.9,0.40,.254,2.9,0.6,0.38,0.14,.421,2.7,.563,0.4,0.4,1.0,-2.13,-1.13,-1.21,-1.48,-1.51,-0.98,-0.28,-0.25,1.89
"Sneed, Xavier",407,-0.79,"Sneed, Xavier",CHA,25,4,12.1,4.3,0.75,.500,1.3,1.3,0.00,0.25,.500,2.5,1.000,1.0,0.8,1.8,-1.93,-0.81,-1.90,-1.19,-2.47,-0.77,0.01,0.53,1.42
"Harris, Kevon",408,-0.79,"Harris, Kevon",ORL,25,34,13.4,4.1,0.47,.372,2.1,0.5,0.50,0.15,.439,3.1,.756,1.2,0.6,1.6,-1.95,-1.07,-1.57,-1.54,-1.21,-0.97,-0.25,-0.15,1.58
"Wright, McKinley",409,-0.79,"Wright, McKinley",DAL,24,27,12.4,4.2,0.33,.321,1.7,2.1,0.30,0.19,.469,3.6,.684,0.7,0.7,0.9,-1.93,-1.20,-1.70,-0.80,-1.72,-0.90,-0.13,-0.23,1.47
"House, Danuel",410,-0.80,"House, Danuel",PHI,29,56,14.4,4.8,0.66,.336,1.7,0.8,0.25,0.16,.472,3.5,.750,1.1,0.5,1.2,-1.85,-0.89,-1.72,-1.40,-1.84,-0.95,-0.12,-0.15,1.76
"Jackson, Quenton",411,-0.80,"Jackson, Quenton",WAS,24,9,15.0,6.2,0.11,.083,0.9,1.7,0.44,0.11,.452,4.7,.773,2.4,0.4,1.1,-1.63,-1.40,-2.05,-1.01,-1.35,-1.04,-0.28,-0.19,1.79
"Butler, John",412,-0.80,"Butler, John",POR,20,19,11.6,2.4,0.42,.229,0.9,0.6,0.37,0.47,.321,2.8,.750,0.2,0.1,1.2,-2.22,-1.12,-2.04,-1.49,-1.54,-0.33,-0.68,-0.04,2.26
"Moody, Moses",413,-0.80,"Moody, Moses",GSW,20,63,13.0,4.8,0.78,.363,1.7,0.8,0.29,0.11,.476,3.6,.698,0.8,0.5,0.9,-1.85,-0.79,-1.73,-1.39,-1.75,-1.04,-0.10,-0.24,1.67
"Christopher, Josh",414,-0.80,"Christopher, Josh",HOU,21,64,12.3,5.8,0.33,.236,1.1,1.1,0.52,0.23,.465,5.1,.750,0.9,0.9,0.9,-1.69,-1.20,-1.96,-1.24,-1.17,-0.80,-0.22,-0.14,1.19
"Pritchard, Payton",415,-0.80,"Pritchard, Payton",BOS,24,48,13.4,5.6,1.17,.364,1.8,1.3,0.29,0.02,.412,5.1,.750,0.3,0.8,0.8,-1.72,-0.43,-1.66,-1.16,-1.73,-1.22,-0.59,-0.05,1.32
"Days, Darius",416,-0.80,"Days, Darius",HOU,23,4,6.2,3.8,0.75,.300,1.5,0.3,0.00,0.25,.417,3.0,1.000,0.5,0.0,0.5,-2.01,-0.81,-1.80,-1.64,-2.47,-0.77,-0.33,0.26,2.32
"Green, AJ",417,-0.81,"Green, AJ",MIL,23,35,9.9,4.4,1.26,.419,1.3,0.6,0.14,0.00,.424,3.6,1.000,0.1,0.3,0.9,-1.91,-0.34,-1.88,-1.47,-2.11,-1.26,-0.36,0.05,2.01
"Rhoden, Jared",418,-0.81,"Rhoden, Jared",DET,23,14,14.1,3.2,0.36,.250,2.6,0.3,0.29,0.07,.386,3.1,1.000,0.4,0.2,1.6,-2.09,-1.18,-1.32,-1.62,-1.75,-1.12,-0.48,0.22,2.06
"Christie, Max",419,-0.81,"Christie, Max",LAL,19,41,12.5,3.1,0.63,.419,1.8,0.5,0.22,0.17,.415,2.6,.875,0.4,0.3,0.8,-2.10,-0.92,-1.66,-1.52,-1.92,-0.93,-0.29,0.07,1.97
"McGee, JaVale",420,-0.81,"McGee, JaVale",DAL,34,42,8.4,4.4,0.05,.400,2.5,0.3,0.10,0.62,.640,3.0,.585,1.0,0.8,1.3,-1.90,-1.46,-1.36,-1.63,-2.23,-0.05,0.59,-0.58,1.32
"Flynn, Malachi",421,-0.81,"Flynn, Malachi",TOR,24,53,13.0,4.6,0.89,.353,1.4,1.3,0.40,0.08,.360,4.6,.758,0.6,0.5,1.2,-1.87,-0.69,-1.82,-1.16,-1.47,-1.11,-0.86,-0.08,1.75
"Williams, Ziaire",422,-0.82,"Williams, Ziaire",MEM,21,37,15.2,5.7,0.68,.258,2.1,0.9,0.38,0.16,.429,5.3,.773,0.6,1.0,1.6,-1.71,-0.88,-1.53,-1.33,-1.51,-0.94,-0.49,-0.05,1.12
"Houstan, Caleb",423,-0.82,"Houstan, Caleb",ORL,19,51,15.9,3.8,0.90,.338,1.9,0.6,0.25,0.14,.361,3.6,.833,0.4,0.4,1.2,-2.00,-0.67,-1.61,-1.49,-1.83,-0.99,-0.67,0.02,1.90
"Edwards, Kessler",424,-0.82,"Edwards, Kessler",SAC,22,35,11.0,2.9,0.49,.304,1.7,0.7,0.40,0.17,.387,2.7,.733,0.4,0.4,1.1,-2.14,-1.06,-1.70,-1.46,-1.46,-0.93,-0.40,-0.09,1.87
